id,name,host_id,host_name,host_response_time,host_response_rate,host_acceptance_rate,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,availability_365,review_scores_value,calculated_host_listings_count
20595455,Newly renovated!! (Tin Hau) Explore like local,6067974,Wilson,within an hour,1,0.68,Wan Chai,22.28548,114.19241,Entire home/apt,5,1200,28,1,2019/11/23,0.03,288,5,52
20608665,2) 1 Private room Tai Po near MTR & CUHK/EDUHK Uni,44991309,Mary Ann,within an hour,1,0.6,Tai Po,22.44128,114.17408,Private room,1,321,1,15,2021/9/24,0.25,364,4.29,3
20609607,"Soho Luxury Apt, All New Renos *4B",14861546,Tane Residence,within a day,0.97,0.67,Central & Western,22.28459,114.1505,Entire home/apt,2,594,30,1,2022/8/28,1,259,5,115
20609646,Loplus@Hennessy Serviced Apartments Wanchai 381sf,120049791,Wing,within a day,0.71,0,Wan Chai,22.27972,114.17949,Entire home/apt,1,966,30,0,,,358,,8
20669062,Female Dorm Bed#4/Wan Chai/close to MTR,2767794,Check Inn HK,within an hour,0.98,1,Wan Chai,22.27824,114.17698,Shared room,8,216,1,13,2019/9/24,0.22,365,4.69,43
20672274,?????€?????????180?????????????????? Apartment with full ocean view,147902460,Jenny,within an hour,1,1,Eastern,22.28553,114.20008,Private room,1,498,7,5,2022/9/2,0.43,114,5,1
20673410,queen size mattress inliving room kowloon bay??????,94566232,Ch,within a few hours,1,0,Kwun Tong,22.32491,114.2064,Shared room,2,130,28,4,2017/10/30,0.07,351,5,3
20684223,Cozy Double Room@Mong Kok City Cetre????????€???????????????,24358640,Janis,within an hour,1,0.73,Yau Tsim Mong,22.31564,114.17005,Private room,1,354,10,96,2020/1/4,1.57,316,4.54,40
20684306,Rare Find 3 Bed 2 Bath Entire Flat,16841584,Alice,within a few hours,1,1,Yau Tsim Mong,22.32165,114.15594,Entire home/apt,5,1100,28,69,2022/8/27,1.13,113,4.81,1
20690610,<Monthly$6800!> Twin/Double Room in Tsim Sha Tsui,9280086,Winnie (A),a few days or more,0.4,1,Yau Tsim Mong,22.29659,114.17252,Private room,2,651,1,276,2021/11/14,4.5,227,4.82,11
20697795,Shek Tong Tsui Nice Studio,4584648,Ivy,within a few hours,0.92,0.18,Central & Western,22.28757,114.13311,Private room,1,217,30,0,,,364,,384
20715664,Beach-side Holiday Camp Room 204,146408355,HK Victoria Resort,,,0.94,Islands,22.24204,113.97607,Entire home/apt,4,1750,1,26,2021/10/26,0.48,0,4.38,6
20716110,Beach-side Holiday Camp Room 205,146408355,HK Victoria Resort,,,0.94,Islands,22.24265,113.97743,Private room,4,1200,1,2,2018/6/18,0.04,0,4.5,6
20716317,Beach-side Holiday Camp Room 203,146408355,HK Victoria Resort,,,0.94,Islands,22.24242,113.97593,Private room,5,1800,1,5,2019/10/5,0.08,0,3.8,6
20716506,Beach-side Holiday Camp Room 206,146408355,HK Victoria Resort,,,0.94,Islands,22.24041,113.9762,Private room,4,1200,1,11,2021/8/18,0.19,0,4.4,6
20719035,"Wan Chai Garden View Studio, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27653,114.17622,Private room,2,1051,28,0,,,364,,157
20719961,"Wan Chai City View Studio, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27848,114.17825,Private room,2,1000,28,0,,,364,,157
20720277,"Partial Harbour view, Chic studio in Wan Chai",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.27657,114.17825,Private room,2,1148,28,0,,,364,,157
20740895,Pui O Rooftop Room C,104487460,GArC,within a few hours,0.94,0.95,Islands,22.24297,113.97949,Entire home/apt,2,1300,1,15,2022/4/18,0.25,365,3.27,3
20792481,<Monthly$7500!>Bright Family Room in Tsim Sha Tsui,9280086,Winnie (A),a few days or more,0.4,1,Yau Tsim Mong,22.29818,114.17094,Private room,2,733,1,113,2020/1/15,1.85,132,4.79,11
20807899,Causeway Bay Room in Flat Share (C12d),67709885,Steven,within a few hours,0.95,0.06,Wan Chai,22.27998,114.18406,Private room,2,180,29,0,,,180,,257
20820523,Mixed Dorm Bed#7/Wan Chai/close to MTR,2767794,Check Inn HK,within an hour,0.98,1,Wan Chai,22.27922,114.17978,Shared room,8,216,1,37,2022/9/1,0.61,359,4.65,43
20822448,Mixed Dorm Bed#8/Wan Chai/close to MTR,2767794,Check Inn HK,within an hour,0.98,1,Wan Chai,22.27914,114.17973,Shared room,8,216,1,28,2019/11/14,0.46,365,4.48,43
20836534,Lantau Lodge,149491015,Michael,within an hour,1,1,Islands,22.22197,113.91603,Entire home/apt,8,1131,1,109,2022/8/22,1.8,359,4.64,1
20855811,"Mid-level Studio with Terrace, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28134,114.14272,Private room,2,1140,27,0,,,362,,157
20866128,???????????????A2,149784855,??????,within an hour,1,,Yau Tsim Mong,22.29749,114.17233,Private room,2,438,1,23,2018/12/31,0.38,0,4.64,8
20876759,Newly renovated 7! Explore like local(Tin Hau MTR),6067974,Wilson,within an hour,1,0.68,Wan Chai,22.28398,114.19173,Entire home/apt,6,1400,28,2,2022/6/30,0.03,250,5,52
20880658,???????????????A1,149784855,??????,within an hour,1,,Yau Tsim Mong,22.31055,114.17116,Private room,2,393,1,8,2019/1/27,0.13,0,4.5,8
20880869,???????????????A3,149784855,??????,within an hour,1,,Yau Tsim Mong,22.31055,114.17116,Private room,2,292,1,11,2019/4/7,0.18,0,4.3,8
20881948,???????????????A9,149784855,??????,within an hour,1,,Yau Tsim Mong,22.31055,114.17116,Private room,1,427,1,2,2018/10/5,0.03,0,4,8
20882048,???????????????C1,149784855,??????,within an hour,1,,Yau Tsim Mong,22.31055,114.17116,Private room,3,506,1,2,2018/1/31,0.03,0,5,8
20905519,<Monthly$7000!> Cosy Family Room in Tsim Sha Tsui,9280086,Winnie (A),a few days or more,0.4,1,Yau Tsim Mong,22.2966,114.17128,Private room,2,268,1,101,2021/1/31,1.66,195,4.69,11
20937457,"5)???????????????????????????2?????? City center capsule hotel,2mins MTR",143366545,Ri,within a few hours,0.98,0,Yau Tsim Mong,22.3127,114.16919,Shared room,5,358,1,0,,,365,,9
20937660,"8)???????????????????????????2?????? City center Capsule hotel,MTR 2mins",143366545,Ri,within a few hours,0.98,0,Yau Tsim Mong,22.31227,114.17095,Shared room,8,358,1,0,,,365,,9
20937744,"7)???????????????????????????2?????? City center Capsule hotel,MTR 2mins",143366545,Ri,within a few hours,0.98,0,Yau Tsim Mong,22.31298,114.17124,Shared room,7,358,1,0,,,266,,9
20940124,"1-BR WITH PLUSH FURNISHINGS, CENTRAL HK",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28173,114.14097,Private room,2,2500,15,0,,,364,,157
20942188,"Deluxe king size bed, 1.8m wide, 1 min to TST MTR",150575756,Henry,within a day,0.91,0,Yau Tsim Mong,22.29663,114.17287,Private room,2,717,1,0,,,84,,3
20942552,"Twin bed, Private room, 1 min to TST MTR station",150575756,Henry,within a day,0.91,0,Yau Tsim Mong,22.29845,114.17103,Private room,3,717,1,1,2017/11/1,0.02,84,5,3
20964394,"MESMERIZING VIEWS, 1-BR IN MID-LEVELS-CENTRAL",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28217,114.1409,Entire home/apt,2,2230,30,0,,,364,,157
20971638,Home sweet home in olympic. 5 star Apartment.,28481216,Steve,,,,Sham Shui Po,22.3238,114.15772,Entire home/apt,3,1500,31,2,2018/1/27,0.03,365,,1
20983655,2BR family home near Disney and Airport,151022606,Soul,within an hour,1,0.94,Islands,22.3029,114.01157,Entire home/apt,6,1254,9,216,2022/8/31,3.62,124,4.69,1
21003945,?????????????????????????????????Causeway bay MTR licenced  guesthouse 3,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27673,114.18464,Private room,2,337,7,186,2022/2/6,3.08,45,4.74,7
21022705,?????????????????????????????????Causeway bay MTR licenced  guesthouse 4,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27661,114.1844,Private room,2,337,1,242,2021/12/20,4.01,45,4.76,7
21022859,?????????????????????????????????Causeway bay MTR licenced  guesthouse 6,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27707,114.18297,Private room,2,337,7,161,2021/9/19,2.67,45,4.75,7
21030157,Female Dorm Bed#5/Wan Chai/close to MTR,2767794,Check Inn HK,within an hour,0.98,1,Wan Chai,22.27824,114.17698,Shared room,8,216,1,18,2020/2/29,0.32,365,4.33,43
21031104,?????????????????????????????????Causeway bay MTR licenced  guesthouse 7,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.2768,114.18513,Private room,2,310,1,159,2020/9/11,2.64,15,4.77,7
21050542,Room available in Flat Share sheung wan(SW11d),67709885,Steven,within a few hours,0.95,0.06,Central & Western,22.28569,114.15108,Private room,1,180,31,0,,,180,,257
21050951,"Luxury Living in Causeway Bay, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.2799,114.18959,Entire home/apt,2,1600,30,0,,,365,,157
21051831,Stylish living with terrace in Causeway Bay,138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.2801,114.19136,Entire home/apt,2,2265,27,0,,,364,,157
21087109,Causeway Bay Room in Flat Share (10d),67709885,Steven,within a few hours,0.95,0.06,Wan Chai,22.27789,114.18463,Private room,1,180,31,0,,,180,,257
21089903,New???Family room(3ppl)Next to Tsim Sha Tsui station,152032844,WinGwinG,within an hour,1,1,Yau Tsim Mong,22.29729,114.17268,Private room,3,300,1,37,2019/10/4,0.61,76,4.49,5
21095047,"Kowloon Mongkok 1812 Triple Room C, near station",6361579,Man Ching Athena,,,1,Yau Tsim Mong,22.31581,114.16904,Private room,3,450,2,26,2019/3/26,0.44,0,4.58,12
21122865,?€?????€?????????????+??€??????????????????1???????????????+?????????15??????????????????????????????40??????Disney?????????,85345195,John,a few days or more,0,,Kwun Tong,22.32388,114.21257,Private room,2,199,29,134,2019/8/25,2.22,125,4.81,1
21142646,Tsim Sha Tsui Nice Room ~~~,4584648,Ivy,within a few hours,0.92,0.18,Yau Tsim Mong,22.29761,114.17529,Private room,1,180,30,0,,,364,,384
21142755,Nice room in Sheung Wan,4584648,Ivy,within a few hours,0.92,0.18,Central & Western,22.28661,114.14939,Private room,1,180,30,0,,,364,,384
21154670,Sheung Wan Nice Studio ~~~,4584648,Ivy,within a few hours,0.92,0.18,Central & Western,22.28805,114.14619,Entire home/apt,1,217,30,0,,,364,,384
21155440,"1 min MTR, quarter room of circle",31947768,Nuts,within an hour,0.99,1,Yau Tsim Mong,22.30592,114.17157,Private room,1,343,2,10,2020/1/31,0.17,54,4,22
21155716,?????????????????????????????????Causeway bay MTR licenced  guesthouse 5,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27686,114.18322,Private room,2,310,1,189,2022/2/16,3.13,45,4.73,7
21171503,*Enjoy an islanders lifestyle here*,64902979,Sally,within a few hours,0.83,0.83,Islands,22.20996,114.0292,Entire home/apt,4,1000,1,179,2022/8/25,2.97,269,4.54,7
21177664,Mong Kok Luxury Studio *1B,14861546,Tane Residence,within a day,0.97,0.67,Yau Tsim Mong,22.31896,114.17109,Entire home/apt,2,324,60,1,2017/12/1,0.02,333,4,115
21231752,??? Staycation! 2BR 1min TST MTR K11 KTV mahjong ???,153383798,Lyna,within an hour,0.97,1,Yau Tsim Mong,22.29638,114.17289,Entire home/apt,8,1305,1,401,2022/9/11,6.68,360,4.4,3
21235726,Wan Chai Nice room ~~~~,4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.27812,114.17898,Private room,1,180,30,0,,,364,,384
21281656,?????????,153969878,Kobe,,,,Wan Chai,22.28103,114.18598,Private room,1,471,180,8,2018/2/27,0.13,365,4.75,1
21284134,Quarry Bay room in Share Flat  (Q1g),4584648,Ivy,within a few hours,0.92,0.18,Eastern,22.2889,114.21115,Private room,1,180,30,0,,,364,,384
21321059,"Double bed 1.5m wide,Private room,1 min to TST MTR",150575756,Henry,within a day,0.91,0,Yau Tsim Mong,22.29731,114.17275,Private room,2,617,1,0,,,89,,3
21349523,Sham Shui Po Nice room,4584648,Ivy,within a few hours,0.92,0.18,Sham Shui Po,22.32811,114.16262,Private room,1,217,30,0,,,364,,384
21370514,?€???????????€??????? Hong kong ?????? Cheung Chau Rm???No.2,109310747,Brenda,within a day,0.8,0.78,Islands,22.20703,114.02827,Entire home/apt,2,377,1,7,2022/8/8,0.15,72,3.29,35
21370925,?€???????????€??????? Hong kong ?????? Cheung Chau Rm???No.8,109310747,Brenda,within a day,0.8,0.78,Islands,22.2048,114.02717,Entire home/apt,2,400,1,5,2022/5/1,0.11,72,3.2,35
21371597,?€???????????€??????? Hong kong ?????? Cheung Chau Rm???No.1,109310747,Brenda,within a day,0.8,0.78,Islands,22.20517,114.02883,Entire home/apt,2,377,1,11,2022/2/16,0.24,72,3.64,35
21372281,?€???????????€??????? Hong kong ?????? Cheung Chau Rm???No.3,109310747,Brenda,within a day,0.8,0.78,Islands,22.20565,114.02687,Entire home/apt,2,389,1,9,2022/8/27,0.22,74,3.89,35
21372284,Wan Chai Nice room(mh3d),4584648,Ivy,within a few hours,0.92,0.18,Wan Chai,22.27825,114.17931,Private room,1,180,30,0,,,364,,384
21379141,"HS1,2-??????CBD????????? ??????????€? ????????????????????????,??????,??????,???????????????;????????????wifi",122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.31687,114.16948,Private room,2,474,1,14,2019/5/1,0.26,41,4.64,83
21379253,"HS2,??????CBD????????? ??????????€? ????????????????????????,??????,??????,???????????????;????????????wifi",122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.31589,114.17002,Private room,2,478,1,43,2022/9/4,0.75,37,4.58,83
21421240,Spacious and comfy 2BR Apartment in Heart of TST,123664635,Ricky,within an hour,1,1,Yau Tsim Mong,22.29804,114.17327,Entire home/apt,5,1100,1,142,2022/8/9,2.38,89,4.6,1
21422346,HQ1-Small Single/Double Room in Tsim Sha Tsui,122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.29102,114.17852,Private room,2,407,1,5,2018/11/20,0.09,0,3.8,83
21422615,HQ3-CozyRoom at TST for 3 person ????????€???????????????3?????? ???????????????,122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.29255,114.17745,Private room,3,491,1,18,2019/5/3,0.31,0,4.39,83
21429147,Mid-Level Central Duplex 800s.f. Luxury Space,52497507,M?? International Youth Community,within an hour,1,0.97,Central & Western,22.28191,114.15082,Entire home/apt,2,2057,1,16,2019/4/29,0.27,6,4.64,7
21431266,?????????????????????????????????Causeway bay MTR licenced  guesthouse 1,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27745,114.18297,Private room,2,337,1,142,2020/9/27,2.47,45,4.77,7
21431777,Spacious SOHO Apartment,3285117,Juan,within a day,0.5,0.29,Central & Western,22.28174,114.15269,Entire home/apt,2,540,5,12,2020/1/18,0.2,0,4.75,2
21433542,Spacious Space in Hong Kong Mid-Levels Central!,52497507,M?? International Youth Community,within an hour,1,0.97,Central & Western,22.2819,114.15224,Entire home/apt,4,3000,2,5,2022/3/25,0.08,0,5,7
21441959,Cozy One-bed Room in big apt quiet neighborhood!,25920638,Calvin,within a day,0.8,0,Yuen Long,22.43951,114.03398,Private room,1,250,2,19,2019/10/10,0.32,46,4.95,1
21445033,????????€TST??????1min to MTR 1????????????????????????1000???sq feet??????10pax??????,155381906,Annalee,within a day,0.67,1,Yau Tsim Mong,22.2957,114.17314,Entire home/apt,10,2500,28,118,2021/10/22,1.98,365,4.69,1
21470630,"1 min MTR, clean and quiet (S)",31947768,Nuts,within an hour,0.99,1,Yau Tsim Mong,22.30219,114.17265,Private room,2,386,2,49,2022/8/13,0.87,74,4.29,22
21479184,"1-BR@PRIME AREA, CENTRAL, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28347,114.15734,Entire home/apt,2,933,30,0,,,364,,157
21479528,Enchanting 2-Bed in Central Hong Kong,138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28552,114.15776,Entire home/apt,4,1700,25,0,,,364,,157
21481213,Yau Ma Tei Nice Studio ~~~~~,4584648,Ivy,within a few hours,0.92,0.18,Yau Tsim Mong,22.31461,114.17069,Private room,1,217,30,0,,,364,,384
21486024,?????????????????????????????????Causeway bay MTR licenced  guesthouse 2,149898905,Lok Ling,within a day,0.78,1,Wan Chai,22.27672,114.18416,Private room,2,337,1,150,2020/2/10,2.53,45,4.71,7
21490965,Flat Share Room in Yau Ma Tei (Y15b),67709885,Steven,within a few hours,0.95,0.06,Yau Tsim Mong,22.31385,114.16987,Private room,1,180,31,1,2018/9/30,0.02,364,2,257
21493787,"SMART & CHIC STUDIO, WHITFIELD RD, HK",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.2873,114.19046,Entire home/apt,2,1200,7,1,2022/1/15,0.12,364,5,157
21495161,"Full-Harbour View Studio in CWB, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.28554,114.19185,Entire home/apt,2,1875,7,0,,,364,,157
21531977,"1 min MTR, comfortable balcony(Rm. 2)",31947768,Nuts,within an hour,0.99,1,Yau Tsim Mong,22.3042,114.17164,Entire home/apt,1,380,28,7,2022/5/30,0.15,61,4.29,22
21532328,Deluxe Suit Rm 05 At Jordan Station,103614068,Jack,within an hour,1,0.96,Yau Tsim Mong,22.30628,114.17065,Private room,2,300,29,28,2020/1/13,0.47,289,4.63,9
21547905,Monthly (2-4)Room ????????????(2-4)???,19614862,Falix,within a day,0.71,0.67,Yau Tsim Mong,22.31727,114.17121,Private room,4,687,30,0,,,362,,5
21553383,Monthly(2-3)Room ????????????(2-3)???,19614862,Falix,within a day,0.71,0.67,Yau Tsim Mong,22.31721,114.17101,Private room,3,507,30,1,2017/11/7,0.02,179,,5
21557620,"Gorgeous-n-Central Studio, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.2815,114.15756,Private room,2,1800,28,0,,,364,,157
21570170,"Classic 2-Bed near SOHO, Hong Kong",138649185,Fiona,within a few hours,0.92,0.28,Central & Western,22.28877,114.14271,Private room,3,1435,30,0,,,364,,157
21583374,3 bedrooms apartment,56570136,The Grand Blossom,within an hour,1,0.99,Kowloon City,22.30764,114.18472,Entire home/apt,5,1200,1,11,2022/7/24,0.2,0,4.36,43
21583839,"108sq.ft. STUDIO, PATERSON STREET, CWB",138649185,Fiona,within a few hours,0.92,0.28,Wan Chai,22.28197,114.18449,Entire home/apt,2,555,28,0,,,364,,157
21585603,Deluxe 3 bedrooms apartment,56570136,The Grand Blossom,within an hour,1,0.99,Kowloon City,22.30764,114.18472,Entire home/apt,5,1200,1,27,2022/5/29,0.47,0,4.37,43
21588050,"LUXURIOUS STUDIO WITH GARDEN VIEWS, HONG KONG",156409670,Tia,within a few hours,0.93,0.23,Southern,22.24692,114.22131,Private room,2,2200,30,0,,,364,,101
21595672,"SPACIOUS BEDROOM in Commodious APT , QUARRY BAY",63481487,Benjamin,,,,Eastern,22.29071,114.20762,Private room,3,680,2,48,2022/9/10,0.85,285,4.87,1
21605840,Mong Kok twin Big bed private bath near MTR,135868257,Mui Heung,within a few hours,0.9,1,Yau Tsim Mong,22.32174,114.16859,Private room,3,464,1,34,2019/7/1,0.58,181,4.59,2
21608852,????????????????????????  ??????????????????????????????,24279975,Irene,within a few hours,1,,Yau Tsim Mong,22.31953,114.17241,Entire home/apt,1,650,28,8,2020/10/21,0.15,322,4.88,1
21612444,New 1BRS Mong Kok MTR Fit 2ppl (Flat C),13527132,Vincent,within a few hours,0.92,0,Yau Tsim Mong,22.32009,114.16834,Private room,2,500,5,2,2019/3/1,0.03,135,5,3
21614870,HQ1-1/2???????????? ????????€??????@??????????€?@?????????1~2????????? ????????????,122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.29291,114.1796,Private room,2,407,1,10,2018/12/17,0.17,0,3.9,83
21619355,"Near Tai O,Airport,Big Buddha,Disney, beach.Nature",110624826,Nam,within a day,0.8,0.46,Islands,22.2263,113.92971,Entire home/apt,6,1414,1,45,2022/7/10,0.76,176,4.22,2
21635981,Apartment in the centre of the city,36501975,Victor,within a day,0.67,,Wan Chai,22.28098,114.17722,Entire home/apt,6,1020,30,13,2018/2/21,0.22,364,4.67,2
21638961,Cozy Stylish room right beside nature- ladies only,157466714,Susanna,within an hour,1,1,Sha Tin,22.40227,114.21771,Private room,1,338,1,76,2022/9/7,1.29,77,4.87,1
21649315,"YX1,1/2????????????????????????????????????????????????,???????€????????€???????????€????????€???????????€???????????€??????????",122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.32026,114.17144,Private room,2,358,1,7,2019/3/23,0.12,43,3.14,83
21649907,Mercer Luxury Studio *3B,14861546,Tane Residence,within a day,0.97,0.67,Central & Western,22.28455,114.15128,Entire home/apt,2,558,30,1,2022/8/30,1,365,4,115
21650450,"YX2,???????????????+??????????????????+???????€??????????????????????+???????????????+?????????+?????????",122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.32057,114.17139,Private room,2,411,1,3,2018/5/17,0.06,43,3.33,83
21650794,"YX2,???????????????+??????????????????+???????€??????????????????????+???????????????+?????????+?????????",122131447,Debe,within an hour,1,0.82,Yau Tsim Mong,22.31874,114.16956,Private room,2,411,1,14,2019/2/1,0.25,43,4.43,83
21651647,"YX3,???????????????+??????CBD????????? ??????????€? ??????2??????,??????,??????,???????????????;????????????wifi",122131447,Debe,within an hour,1,0.82,Kowloon City,22.31652,114.17541,Private room,3,469,1,3,2019/5/3,0.05,43,4,83
21651802,"YX3,???????????????+??????????????????+???????€??????????????????????+???????????????+?????????+?????????",122131447,Debe,within an hour,1,0.82,Kowloon City,22.31711,114.177,Private room,3,469,1,5,2018/11/25,0.09,43,3.2,83
